country_code,Year,Month,day,month_year,total_passengers_official,Domestic,International,total_passengers_open
NOR,2013,8,1,August 2013,3458.703,1249.303,2209.4,4737.165
NOR,2013,9,1,September 2013,3393.453,1383.45,2010.003,4806.156
NOR,2013,10,1,October 2013,3347.082,1432.39,1914.692,4811.178
NOR,2013,11,1,November 2013,2826.119,1312.197,1513.922,4159.716
NOR,2013,12,1,December 2013,2513.523,1077.692,1435.831,3610.166
NOR,2014,1,1,January 2014,2495.009,1134.024,1360.985,3685.989
NOR,2014,2,1,February 2014,2539.066,1131.343,1407.723,3725.729
NOR,2014,3,1,March 2014,2957.999,1321.278,1636.721,4336.706
NOR,2014,4,1,April 2014,3067.109,1265.62,1801.489,4404.912
NOR,2014,5,1,May 2014,3256.373,1342.241,1914.132,4669.974
NOR,2014,6,1,June 2014,3781.196,1451.492,2329.704,5306.121
NOR,2014,7,1,July 2014,3832.517,1116.66,2715.857,5025.193
NOR,2014,8,1,August 2014,3510.699,1265.887,2244.812,4840.781
NOR,2014,9,1,September 2014,3448.621,1387.525,2061.096,4906.703
NOR,2014,10,1,October 2014,3393.742,1433.62,1960.122,4888.725
NOR,2014,11,1,November 2014,2809.41,1289.432,1519.978,4149.704
NOR,2014,12,1,December 2014,2511.454,1075.043,1436.411,3658.42
NOR,2015,1,1,January 2015,2424.874,1071.358,1353.516,3529.673
NOR,2015,2,1,February 2015,2556.072,1122.487,1433.585,3710.428
NOR,2015,3,1,March 2015,2932.322,1290.187,1642.135,4251.958
NOR,2015,4,1,April 2015,2983.248,1245.829,1737.419,4260.747
NOR,2015,5,1,May 2015,3274.36,1325.626,1948.734,4636.784
NOR,2015,6,1,June 2015,3702.865,1432.537,2270.328,5174.409
NOR,2015,7,1,July 2015,3860.82,1145.571,2715.249,5050.062
NOR,2015,8,1,August 2015,3538.347,1268.949,2269.398,4846.126
NOR,2015,9,1,September 2015,3460.537,1370.528,2090.009,4866.535
NOR,2015,10,1,October 2015,3380.538,1400.898,1979.64,4815.127
NOR,2015,11,1,November 2015,2861.991,1319.721,1542.27,4209.244
NOR,2015,12,1,December 2015,2527.078,1070.676,1456.402,3632.035
NOR,2016,1,1,January 2016,2463.567,1086.712,1376.855,3580.202
NOR,2016,2,1,February 2016,2687.167,1202.056,1485.111,3906.308
NOR,2016,3,1,March 2016,2985.088,1247.846,1737.242,4262.804
NOR,2016,4,1,April 2016,2943.188,1263.112,1680.076,4225.676
NOR,2016,5,1,May 2016,3330.222,1354.238,1975.984,4714.507
NOR,2016,6,1,June 2016,3672.794,1415.679,2257.115,5119.111
NOR,2016,7,1,July 2016,3779.389,1099.229,2680.16,4956.704
NOR,2016,8,1,August 2016,3535.817,1293.806,2242.011,4905.45
NOR,2016,9,1,September 2016,3441.932,1425.855,2016.077,4926.381
NOR,2016,10,1,October 2016,3431.93,1389.49,2042.44,4846.823
NOR,2016,11,1,November 2016,2848.087,1301.402,1546.685,4162.351
NOR,2016,12,1,December 2016,2608.365,1102.924,1505.441,3733.679
NOR,2017,1,1,January 2017,2559.648,1137.687,1421.961,3717.808
NOR,2017,2,1,February 2017,2631.931,1167.136,1464.795,3814.625
NOR,2017,3,1,March 2017,3089.413,1390.427,1698.986,4500.903
NOR,2017,4,1,April 2017,3058.976,1225.205,1833.771,4325.418
NOR,2017,5,1,May 2017,3362.704,1397.179,1965.525,4807.612
NOR,2017,6,1,June 2017,3770.376,1458.488,2311.888,5277.654
NOR,2017,7,1,July 2017,3940.583,1152.761,2787.822,5143.15
NOR,2017,8,1,August 2017,3675.007,1333.111,2341.896,5060.443
NOR,2017,9,1,September 2017,3535.065,1413.16,2121.905,4986.67
NOR,2017,10,1,October 2017,3507.313,1452.907,2054.406,4949.971
NOR,2017,11,1,November 2017,2943.422,1350.008,1593.414,4311.514
NOR,2017,12,1,December 2017,2665.34,1113.066,1552.274,3813.707
POL,2010,1,1,January 2010,1102.669,65.126,1037.543,1209.078
POL,2010,2,1,February 2010,1080.644,61.782,1018.862,1180.787
POL,2010,3,1,March 2010,1303.859,72.882,1230.977,1424.958
POL,2010,4,1,April 2010,1139.301,52.542,1086.759,1239.613
POL,2010,5,1,May 2010,1643.95,77.015,1566.935,1787.826
POL,2010,6,1,June 2010,1901.034,85.635,1815.399,2072.044
POL,2010,7,1,July 2010,2144.399,94.841,2049.558,2341.109
POL,2010,8,1,August 2010,2113.598,91.047,2022.551,2306.907
POL,2010,9,1,September 2010,1902.745,87.046,1815.699,2110.952
POL,2010,10,1,October 2010,1639.194,97.286,1541.908,1807.364
POL,2010,11,1,November 2010,1240.583,81.514,1159.069,1363.544
POL,2010,12,1,December 2010,1171.139,76.135,1095.004,1288.705
POL,2011,1,1,January 2011,1248.411,73.738,1174.673,1312.655
POL,2011,2,1,February 2011,1153.059,68.887,1084.172,1212.761
POL,2011,3,1,March 2011,1376.838,88.01,1288.828,1457.093
POL,2011,4,1,April 2011,1544.777,85.835,1458.942,1621.714
POL,2011,5,1,May 2011,1831.676,96.546,1735.13,1921.844
POL,2011,6,1,June 2011,2067.128,97.262,1969.866,2157.48
POL,2011,7,1,July 2011,2331.393,101.113,2230.28,2417.748
POL,2011,8,1,August 2011,2313.378,99.299,2214.079,2396.636
POL,2011,9,1,September 2011,2216.804,119.206,2097.598,2322.185
POL,2011,10,1,October 2011,1769.415,102.522,1666.893,1875.217
POL,2011,11,1,November 2011,1404.737,91.567,1313.17,1486.422
POL,2011,12,1,December 2011,1378.056,95.511,1282.545,1456.317
POL,2012,1,1,January 2012,1333.854,87.57,1246.284,1431.388
POL,2012,2,1,February 2012,1280.964,91.794,1189.17,1381.352
POL,2012,3,1,March 2012,1485.978,110.628,1375.35,1606.69
POL,2012,4,1,April 2012,1790.288,173.068,1617.22,1961.723
POL,2012,5,1,May 2012,2084.217,224.932,1859.285,2364.978
POL,2012,6,1,June 2012,2339.536,254.041,2085.495,2668.084
POL,2012,7,1,July 2012,2541.746,240.605,2301.141,2866.956
POL,2012,8,1,August 2012,2326.622,137.396,2189.226,2641.589
POL,2012,9,1,September 2012,2160.44,139.822,2020.618,2486.749
POL,2012,10,1,October 2012,1761.707,128.424,1633.283,2071.445
POL,2012,11,1,November 2012,1326.305,101.149,1225.156,1597.125
POL,2012,12,1,December 2012,1369.108,90.048,1279.06,1592.452
POL,2013,1,1,January 2013,1400.616,87.922,1312.694,1507.392
POL,2013,2,1,February 2013,1347.05,84.6,1262.45,1451.471
POL,2013,3,1,March 2013,1576.466,95.833,1480.633,1694.129
POL,2013,4,1,April 2013,1861.526,91.646,1769.88,1977.48
POL,2013,5,1,May 2013,2139.072,101.799,2037.273,2271.463
POL,2013,6,1,June 2013,2343.424,109.844,2233.58,2499.344
POL,2013,7,1,July 2013,2647.047,112.845,2534.202,2789.686
POL,2013,8,1,August 2013,2624.66,106.468,2518.192,2767.563
POL,2013,9,1,September 2013,2440.27,120.072,2320.198,2591.486
POL,2013,10,1,October 2013,1946.844,117.312,1829.532,2239.006
POL,2013,11,1,November 2013,1509.086,99.201,1409.885,1743.582
POL,2013,12,1,December 2013,1438.423,89.995,1348.428,1653.807
POL,2014,1,1,January 2014,1512.769,90.098,1422.671,1607.757
POL,2014,2,1,February 2014,1454.63,87.1,1367.53,1558.917
POL,2014,3,1,March 2014,1679.867,102.972,1576.895,1790.018
POL,2014,4,1,April 2014,1916.665,115.249,1801.416,2037.746
POL,2014,5,1,May 2014,2274.462,130.616,2143.846,2412.399
POL,2014,6,1,June 2014,2611.773,137.218,2474.555,2755.488
POL,2014,7,1,July 2014,2896.96,149.978,2746.982,3054.793
POL,2014,8,1,August 2014,2917.421,141.58,2775.841,3034.206
POL,2014,9,1,September 2014,2685.396,142.823,2542.573,2841.179
POL,2014,10,1,October 2014,2218.452,135.639,2082.813,2355.11
POL,2014,11,1,November 2014,1811.495,128.438,1683.057,1944.185
POL,2014,12,1,December 2014,1734.532,116.469,1618.063,1854.269
POL,2015,1,1,January 2015,1718.995,101.604,1617.391,1824.461
POL,2015,2,1,February 2015,1701.417,103.451,1597.966,1808.247
POL,2015,3,1,March 2015,1957.806,127.396,1830.41,2090.502
POL,2015,4,1,April 2015,2213.72,123.202,2090.518,2349.077
POL,2015,5,1,May 2015,2565.308,142.438,2422.87,2717.602
POL,2015,6,1,June 2015,2967.02,154.769,2812.251,3137.631
POL,2015,7,1,July 2015,3254.547,160.957,3093.59,3425.83
POL,2015,8,1,August 2015,3186.422,157.372,3029.05,3355.249
POL,2015,9,1,September 2015,2927.441,147.618,2779.823,3086.423
POL,2015,10,1,October 2015,2427.35,136.348,2291.002,2568.27
POL,2015,11,1,November 2015,2004.618,119.546,1885.072,2127.097
POL,2015,12,1,December 2015,1982.795,112.949,1869.846,2073.677
POL,2016,1,1,January 2016,1955.253,105.217,1850.036,2065.601
POL,2016,2,1,February 2016,1949.7,114.985,1834.715,2067.343
POL,2016,3,1,March 2016,2204.92,132.88,2072.04,2339.175
POL,2016,4,1,April 2016,2439.266,165.752,2273.514,2571.908
POL,2016,5,1,May 2016,2797.539,169.351,2628.188,2935.368
POL,2016,6,1,June 2016,3171.901,168.23,3003.671,3357.269
POL,2016,7,1,July 2016,3502.298,166.977,3335.321,3681.662
POL,2016,8,1,August 2016,3482.817,167.774,3315.043,3663.461
POL,2016,9,1,September 2016,3284.762,167.317,3117.445,3462.402
POL,2016,10,1,October 2016,2761.278,157.834,2603.444,2936.426
POL,2016,11,1,November 2016,2359.552,163.366,2196.186,2507.562
POL,2016,12,1,December 2016,2357.456,154.454,2203.002,2539.055
POL,2017,1,1,January 2017,2309.994,142.441,2167.553,2454.661
POL,2017,2,1,February 2017,2222.509,147.627,2074.882,2372.285
POL,2017,3,1,March 2017,2560.537,171.974,2388.563,2734.935
POL,2017,4,1,April 2017,2817.652,179.269,2638.383,3005.327
POL,2017,5,1,May 2017,3221.586,205.794,3015.792,3424.038
POL,2017,6,1,June 2017,3687.329,209.884,3477.445,3644.214
POL,2017,7,1,July 2017,4120.443,221.368,3899.075,4076.883
POL,2017,8,1,August 2017,4090.307,212.891,3877.416,4046.661
POL,2017,9,1,September 2017,3848.917,216.776,3632.141,3847.649
POL,2017,10,1,October 2017,3309.933,211.834,3098.099,3270.282
POL,2017,11,1,November 2017,2754.558,149.935,2604.623,2674.758
POL,2017,12,1,December 2017,2740.903,142.296,2598.607,2656.273
PRT,2010,1,1,January 2010,1472.232,204.91,1267.322,1628.838
PRT,2010,2,1,February 2010,1433.205,172.897,1260.308,1561.083
PRT,2010,3,1,March 2010,1772.63,210.073,1562.557,1929.69
PRT,2010,4,1,April 2010,1917.346,252.717,1664.629,2116.701
PRT,2010,5,1,May 2010,2250.234,244.779,2005.455,2450.472
PRT,2010,6,1,June 2010,2404.705,261.178,2143.527,2613.376
PRT,2010,7,1,July 2010,2925.232,327.044,2598.188,3183.088
PRT,2010,8,1,August 2010,3161.435,395.044,2766.391,3476.467
PRT,2010,9,1,September 2010,2681.895,296.025,2385.87,2921.694
PRT,2010,10,1,October 2010,2431.524,252.131,2179.393,2631.236
PRT,2010,11,1,November 2010,1620.822,186.705,1434.117,1768.094
PRT,2010,12,1,December 2010,1664.24,210.738,1453.502,1833.622
PRT,2011,1,1,January 2011,1592.77,189.047,1403.723,1739.465
PRT,2011,2,1,February 2011,1453.116,155.447,1297.669,1573.727
PRT,2011,3,1,March 2011,1891.305,207.046,1684.259,2049.282
PRT,2011,4,1,April 2011,2444.347,275.826,2168.521,2660.845
PRT,2011,5,1,May 2011,2535.168,259.867,2275.301,2742.799
PRT,2011,6,1,June 2011,2635.513,263.78,2371.733,2840.849
PRT,2011,7,1,July 2011,3128.15,319.435,2808.715,3371.501
PRT,2011,8,1,August 2011,3260.928,363.268,2897.66,3542.652
PRT,2011,9,1,September 2011,2865.02,284.524,2580.496,3090.075
PRT,2011,10,1,October 2011,2529.331,226.588,2302.743,2720.893
PRT,2011,11,1,November 2011,1585.061,168.004,1417.057,1722.774
PRT,2011,12,1,December 2011,1658.998,186.542,1472.456,1814.826
PRT,2012,1,1,January 2012,1598.125,186.118,1412.007,1739.157
PRT,2012,2,1,February 2012,1553.792,162.791,1391.001,1685.49
PRT,2012,3,1,March 2012,1911.105,196.305,1714.8,2064.303
PRT,2012,4,1,April 2012,2425.516,247.419,2178.097,2621.697
PRT,2012,5,1,May 2012,2522.044,233.99,2288.054,2705.151
PRT,2012,6,1,June 2012,2708.721,250.084,2458.637,2907.569
PRT,2012,7,1,July 2012,3204.945,310.578,2894.367,3442.435
PRT,2012,8,1,August 2012,3315.357,354.615,2960.742,3590.898
PRT,2012,9,1,September 2012,2941.023,284.807,2656.216,3168.996
PRT,2012,10,1,October 2012,2574.315,228.041,2346.274,2761.751
PRT,2012,11,1,November 2012,1716.05,171.574,1544.476,1849.916
PRT,2012,12,1,December 2012,1715.261,185.357,1529.904,1863.091
PRT,2013,1,1,January 2013,1616.042,178.033,1438.009,1754.998
PRT,2013,2,1,February 2013,1555.465,156.557,1398.908,1626.201
PRT,2013,3,1,March 2013,2025.485,196.475,1829.01,1930.497
PRT,2013,4,1,April 2013,2425.026,226.492,2198.534,2379.149
PRT,2013,5,1,May 2013,2766.882,245.978,2520.904,2728.256
PRT,2013,6,1,June 2013,2869.982,259.596,2610.386,2839.152
PRT,2013,7,1,July 2013,3343.127,315.657,3027.47,3296.794
PRT,2013,8,1,August 2013,3515.661,359.794,3155.867,3461.731
PRT,2013,9,1,September 2013,3095.8,283.309,2812.491,3055.261
PRT,2013,10,1,October 2013,2756.451,233.027,2523.424,2729.699
PRT,2013,11,1,November 2013,1843.126,183.781,1659.345,1817.206
PRT,2013,12,1,December 2013,1881.099,199.177,1681.922,1867.996
PRT,2014,1,1,January 2014,1752.776,182.533,1570.243,1895.586
PRT,2014,2,1,February 2014,1674.701,158.925,1515.776,1795.819
PRT,2014,3,1,March 2014,2108.793,194.653,1914.14,2262.653
PRT,2014,4,1,April 2014,2811.629,264.652,2546.977,3019.063
PRT,2014,5,1,May 2014,3021.24,251.299,2769.941,3207.968
PRT,2014,6,1,June 2014,3151.622,267.421,2884.201,3343.401
PRT,2014,7,1,July 2014,3642.049,332.096,3309.953,3847.317
PRT,2014,8,1,August 2014,3853.854,371.381,3482.473,4080.235
PRT,2014,9,1,September 2014,3392.435,291.291,3101.144,3591.416
PRT,2014,10,1,October 2014,3030.231,242.276,2787.955,3207.134
PRT,2014,11,1,November 2014,2048.082,193.28,1854.802,2192.876
PRT,2014,12,1,December 2014,2073.209,212.444,1860.765,2234.12
PRT,2015,1,1,January 2015,2000.508,202.736,1797.772,2151.818
PRT,2015,2,1,February 2015,1928.087,185.239,1742.848,2066.66
PRT,2015,3,1,March 2015,2420.023,238.679,2181.344,2600.996
PRT,2015,4,1,April 2015,3025.639,301.77,2723.869,3266.332
PRT,2015,5,1,May 2015,3292.913,304.072,2988.841,3513.178
PRT,2015,6,1,June 2015,3519.61,343.726,3175.884,3755.221
PRT,2015,7,1,July 2015,3991.036,433.78,3557.256,4219.638
PRT,2015,8,1,August 2015,4181.933,459.662,3722.271,4418.651
PRT,2015,9,1,September 2015,3713.303,377.532,3335.771,3933.04
PRT,2015,10,1,October 2015,3361.709,295.108,3066.601,3595.565
PRT,2015,11,1,November 2015,2301.991,254.155,2047.836,2495.727
PRT,2015,12,1,December 2015,2269.062,265.912,2003.15,2471.011
PRT,2016,1,1,January 2016,2180.275,248.653,1931.622,2368.081
PRT,2016,2,1,February 2016,2217.209,240.102,1977.107,2397.153
PRT,2016,3,1,March 2016,2722.606,301.509,2421.097,2947.08
PRT,2016,4,1,April 2016,3251.85,339.55,2912.3,3504.862
PRT,2016,5,1,May 2016,3724.11,372.608,3351.502,4002.125
PRT,2016,6,1,June 2016,3904.732,412.736,3491.996,4186.216
PRT,2016,7,1,July 2016,4480.139,473.11,4007.029,4788.232
PRT,2016,8,1,August 2016,4690.153,563.465,4126.688,4931.578
PRT,2016,9,1,September 2016,4257.952,477.665,3780.287,4508.019
PRT,2016,10,1,October 2016,3958.885,388.06,3570.825,4252.386
PRT,2016,11,1,November 2016,2763.566,319.481,2444.085,3018.957
PRT,2016,12,1,December 2016,2778.567,334.876,2443.691,3041.151
PRT,2017,1,1,January 2017,2631.63,318.443,2313.187,2881.49
PRT,2017,2,1,February 2017,2620.955,296.122,2324.833,2851.594
PRT,2017,3,1,March 2017,3176.774,347.19,2829.584,3442.677
PRT,2017,4,1,April 2017,4160.684,430.436,3730.248,4482.897
PRT,2017,5,1,May 2017,4369.288,421.024,3948.264,4681.847
PRT,2017,6,1,June 2017,4637.108,464.94,4172.168,4956.741
PRT,2017,7,1,July 2017,5167.344,532.121,4635.223,5516.362
PRT,2017,8,1,August 2017,5257.066,546.634,4710.432,5603.345
PRT,2017,9,1,September 2017,4880.541,475.844,4404.697,5210.332
PRT,2017,10,1,October 2017,4473.343,423.273,4050.07,4786.41
PRT,2017,11,1,November 2017,3151.693,342.024,2809.669,3408.32
PRT,2017,12,1,December 2017,3146.631,357.085,2789.546,3409.032
ROU,2010,1,1,January 2010,590.93,48.44,542.49,633.189
ROU,2010,2,1,February 2010,528.116,52.108,476.008,568.529
ROU,2010,3,1,March 2010,657.611,65.905,591.706,714.697
ROU,2010,4,1,April 2010,647.471,59.214,588.257,720.801
ROU,2010,5,1,May 2010,731.926,66.907,665.019,814.192
ROU,2010,6,1,June 2010,820.277,68.123,752.154,909.75
ROU,2010,7,1,July 2010,926.526,67.717,858.809,1024.922
ROU,2010,8,1,August 2010,974.094,62.082,912.012,1073.224
ROU,2010,9,1,September 2010,889.422,68.184,821.238,988.149
ROU,2010,10,1,October 2010,747.422,64.094,683.328,829.24
ROU,2010,11,1,November 2010,663.658,69.617,594.041,746.73
ROU,2010,12,1,December 2010,671.496,53.168,618.328,743.033
ROU,2011,1,1,January 2011,657.421,46.968,610.453,697.862
ROU,2011,2,1,February 2011,581.679,51.99,529.689,625.571
ROU,2011,3,1,March 2011,681.002,60.9,620.102,729.826
ROU,2011,4,1,April 2011,803.467,61.033,742.434,853.279
ROU,2011,5,1,May 2011,856.53,68.614,787.916,913.227
ROU,2011,6,1,June 2011,916.668,67.16,849.508,972.056
ROU,2011,7,1,July 2011,991.844,64.363,927.481,1045.277
ROU,2011,8,1,August 2011,1019.269,61.517,957.752,1075.656
ROU,2011,9,1,September 2011,970.996,71.489,899.507,1016.589
ROU,2011,10,1,October 2011,841.676,70.365,771.311,869.643
ROU,2011,11,1,November 2011,677.046,62.972,614.074,703.498
ROU,2011,12,1,December 2011,689.858,48.768,641.09,706.576
ROU,2012,1,1,January 2012,657.077,44.728,612.349,684.756
ROU,2012,2,1,February 2012,541.357,46.233,495.124,572.479
ROU,2012,3,1,March 2012,685.541,62.959,622.582,725.3
ROU,2012,4,1,April 2012,812.732,55.646,757.086,848.21
ROU,2012,5,1,May 2012,847.431,61.825,785.606,901.678
ROU,2012,6,1,June 2012,916.364,58.215,858.149,956.019
ROU,2012,7,1,July 2012,1028.325,58.513,969.812,1069.864
ROU,2012,8,1,August 2012,1054.823,51.975,1002.848,989.645
ROU,2012,9,1,September 2012,975.672,60.777,914.895,909.709
ROU,2012,10,1,October 2012,815.672,61.304,754.368,776.5
ROU,2012,11,1,November 2012,659.907,52.85,607.057,637.714
ROU,2012,12,1,December 2012,679.325,41.291,638.034,706.324
ROU,2013,1,1,January 2013,661.326,41.699,619.627,676.243
ROU,2013,2,1,February 2013,571.487,43.984,527.503,600.959
ROU,2013,3,1,March 2013,714.931,49.78,665.151,737.736
ROU,2013,4,1,April 2013,776.647,50.849,725.798,799.894
ROU,2013,5,1,May 2013,897.016,51.417,845.599,911.059
ROU,2013,6,1,June 2013,957.116,51.61,905.506,969.579
ROU,2013,7,1,July 2013,1054.749,47.149,1007.6,1056.772
ROU,2013,8,1,August 2013,1073.249,38.202,1035.047,1062.935
ROU,2013,9,1,September 2013,1004.498,50.933,953.565,1019.848
ROU,2013,10,1,October 2013,844.809,52.502,792.307,863.493
ROU,2013,11,1,November 2013,726.004,48.956,677.048,748.989
ROU,2013,12,1,December 2013,735.101,38.801,696.3,744.453
ROU,2014,1,1,January 2014,682.187,31.244,650.943,689.744
ROU,2014,2,1,February 2014,624.684,37.198,587.486,643.243
ROU,2014,3,1,March 2014,726.588,44.098,682.49,745.111
ROU,2014,4,1,April 2014,869.071,42.192,826.879,882.457
ROU,2014,5,1,May 2014,920.899,46.838,874.061,942.863
ROU,2014,6,1,June 2014,1044.96,47.735,997.225,1056.439
ROU,2014,7,1,July 2014,1151.537,42.436,1109.101,1157.145
ROU,2014,8,1,August 2014,1165.977,32.736,1133.241,1164.247
ROU,2014,9,1,September 2014,1094.131,45.587,1048.544,1107.402
ROU,2014,10,1,October 2014,966.097,51.107,914.99,992.361
ROU,2014,11,1,November 2014,818.137,45.47,772.667,838.023
ROU,2014,12,1,December 2014,843.219,35.36,807.859,851.868
ROU,2015,1,1,January 2015,800.361,32.937,767.424,812.294
ROU,2015,2,1,February 2015,748.383,37.035,711.348,765.104
ROU,2015,3,1,March 2015,879.055,42.218,836.837,897.609
ROU,2015,4,1,April 2015,1025.725,40.435,985.29,1036.083
ROU,2015,5,1,May 2015,1066.544,43.514,1023.03,1076.395
ROU,2015,6,1,June 2015,1186.761,44.838,1141.923,1196.29
ROU,2015,7,1,July 2015,1311.14,41.108,1270.032,1315.769
ROU,2015,8,1,August 2015,1329.863,35.132,1294.731,1330.684
ROU,2015,9,1,September 2015,1239.299,46.337,1192.962,1285.717
ROU,2015,10,1,October 2015,1090.903,49.743,1041.16,1138.677
ROU,2015,11,1,November 2015,954.481,50.643,903.838,1003.819
ROU,2015,12,1,December 2015,948.196,42.212,905.984,961.963
ROU,2016,1,1,January 2016,923.427,42.128,881.299,939.398
ROU,2016,2,1,February 2016,913.013,53.573,859.44,942.808
ROU,2016,3,1,March 2016,1042.398,64.838,977.56,1076.69
ROU,2016,4,1,April 2016,1140.023,62.056,1077.967,1171.702
ROU,2016,5,1,May 2016,1272.96,64.736,1208.224,1302.65
ROU,2016,6,1,June 2016,1363.854,69.496,1294.358,1400.413
ROU,2016,7,1,July 2016,1539.062,65.856,1473.206,1573.116
ROU,2016,8,1,August 2016,1596.717,68.305,1528.412,1638.68
ROU,2016,9,1,September 2016,1528.916,89.618,1439.298,1624.774
ROU,2016,10,1,October 2016,1385.783,98.482,1287.301,1490.643
ROU,2016,11,1,November 2016,1197.198,112.865,1084.333,1315.825
ROU,2016,12,1,December 2016,1250.368,103.407,1146.961,1357.837
ROU,2017,1,1,January 2017,1182.716,94.064,1088.652,1279.57
ROU,2017,2,1,February 2017,1117.225,105.471,1011.754,1224.374
ROU,2017,3,1,March 2017,1293.256,121.711,1171.545,1422.344
ROU,2017,4,1,April 2017,1465.165,108.891,1356.274,1589.125
ROU,2017,5,1,May 2017,1537.76,122.568,1415.192,1673.647
ROU,2017,6,1,June 2017,1634.786,116.49,1518.296,1823.587
ROU,2017,7,1,July 2017,1830.763,114.486,1716.277,2024.29
ROU,2017,8,1,August 2017,1888.352,115.627,1772.725,2077.02
ROU,2017,9,1,September 2017,1756.433,122.791,1633.642,1951.744
ROU,2017,10,1,October 2017,1620.942,125.096,1495.846,1806.836
ROU,2017,11,1,November 2017,1309.112,122.146,1186.966,1470.431
ROU,2017,12,1,December 2017,1298.264,100.072,1198.192,1448.903
SVK,2010,1,1,January 2010,100.151,3.718,96.433,104.303
SVK,2010,2,1,February 2010,98.6,3.861,94.739,102.557
SVK,2010,3,1,March 2010,118.586,4.136,114.45,123.077
SVK,2010,4,1,April 2010,99.046,3.311,95.735,102.837
SVK,2010,5,1,May 2010,135.27,3.352,131.918,139.328
SVK,2010,6,1,June 2010,206.75,3.909,202.841,211.539
SVK,2010,7,1,July 2010,285.183,3.328,281.855,289.253
SVK,2010,8,1,August 2010,280.18,3.75,276.43,285.054
SVK,2010,9,1,September 2010,212.657,3.605,209.052,217.762
SVK,2010,10,1,October 2010,152.733,3.365,149.368,156.793
SVK,2010,11,1,November 2010,100.387,3.239,97.148,104.523
SVK,2010,12,1,December 2010,92.301,2.681,89.62,95.738
SVK,2011,1,1,January 2011,87.902,2.434,85.468,90.729
SVK,2011,2,1,February 2011,84.172,2.529,81.643,87.27
SVK,2011,3,1,March 2011,109.41,2.936,106.474,113.068
SVK,2011,4,1,April 2011,112.56,2.75,109.81,115.543
SVK,2011,5,1,May 2011,125.364,3.598,121.766,129.806
SVK,2011,6,1,June 2011,201.383,3.287,198.096,205.774
SVK,2011,7,1,July 2011,297.661,2.655,295.006,301.323
SVK,2011,8,1,August 2011,288.675,2.758,285.917,291.973
SVK,2011,9,1,September 2011,207.901,2.839,205.062,211.837
SVK,2011,10,1,October 2011,131.389,2.868,128.521,135.16
SVK,2011,11,1,November 2011,83.21,3.037,80.173,87.561
SVK,2011,12,1,December 2011,78.56,2.443,76.117,81.441
SVK,2012,1,1,January 2012,71.757,2.123,69.634,73.769
SVK,2012,2,1,February 2012,69.899,2.249,67.65,72.156
SVK,2012,3,1,March 2012,85.778,2.699,83.079,90.513
SVK,2012,4,1,April 2012,100.7,2.731,97.969,107.194
SVK,2012,5,1,May 2012,111.205,2.935,108.27,117.367
SVK,2012,6,1,June 2012,180.483,2.775,177.708,189.022
SVK,2012,7,1,July 2012,265.09,2.906,262.184,273.899
SVK,2012,8,1,August 2012,258.506,2.821,255.685,275.639
SVK,2012,9,1,September 2012,185.096,2.601,182.495,194.073
SVK,2012,10,1,October 2012,109.71,2.885,106.825,121.425
SVK,2012,11,1,November 2012,59.878,1.663,58.215,65.252
SVK,2012,12,1,December 2012,65.095,1.279,63.816,71.562
SVK,2013,1,1,January 2013,55.993,2.434,53.559,61.975
SVK,2013,2,1,February 2013,53.125,2.587,50.538,57.293
SVK,2013,3,1,March 2013,71.454,2.695,68.759,81.04
SVK,2013,4,1,April 2013,98.937,2.453,96.484,107.976
SVK,2013,5,1,May 2013,110.277,2.698,107.579,116.882
SVK,2013,6,1,June 2013,185.694,3.013,182.681,189.72
SVK,2013,7,1,July 2013,276.905,0.704,276.201,281.146
SVK,2013,8,1,August 2013,262.225,1.044,261.181,265.915
SVK,2013,9,1,September 2013,181.768,0.349,181.419,183.601
SVK,2013,10,1,October 2013,112.649,0.678,111.971,114.235
SVK,2013,11,1,November 2013,72.152,0.367,71.785,72.839
SVK,2013,12,1,December 2013,75.97,0.696,75.274,77.621
SVK,2014,1,1,January 2014,67.546,1.533,66.013,179.3332121
SVK,2014,2,1,February 2014,60.235,1.627,58.608,14.412
SVK,2014,3,1,March 2014,74.434,1.514,72.92,16.689
SVK,2014,4,1,April 2014,97.31,1.985,95.325,335.671
SVK,2014,5,1,May 2014,105.317,1.612,103.705,18.876
SVK,2014,6,1,June 2014,184.032,2.632,181.4,40.481
SVK,2014,7,1,July 2014,302.119,1.799,300.32,306.346
SVK,2014,8,1,August 2014,287.902,1.678,286.224,291.958
SVK,2014,9,1,September 2014,199.914,2.313,197.601,204.265
SVK,2014,10,1,October 2014,114.021,2.143,111.878,117.75
SVK,2014,11,1,November 2014,88.618,1.737,86.881,91.04
SVK,2014,12,1,December 2014,89.842,1.617,88.225,95.554
SVK,2015,1,1,January 2015,82.613,1.474,81.139,85.014
SVK,2015,2,1,February 2015,80.303,1.776,78.527,82.325
SVK,2015,3,1,March 2015,100.387,1.457,98.93,102.801
SVK,2015,4,1,April 2015,115.763,1.853,113.91,118.359
SVK,2015,5,1,May 2015,124.913,1.705,123.208,127.222
SVK,2015,6,1,June 2015,212.577,2.212,210.365,215.102
SVK,2015,7,1,July 2015,321.313,1.389,319.924,324.168
SVK,2015,8,1,August 2015,315.727,1.246,314.481,317.394
SVK,2015,9,1,September 2015,215.955,2.033,213.922,218.412
SVK,2015,10,1,October 2015,137.974,2.006,135.968,141.585
