ISO3,Year,Month,Total,Domestic,International,Total_OS,ADM_name,Date,Name,Type
SVK,2013,5,110.277,2.698,107.579,116.882,Slovakia,2013-05-01,Labor Day,Public holiday
SVK,2013,5,110.277,2.698,107.579,116.882,Slovakia,2013-05-08,End of World War II,Public holiday
SVK,2013,6,185.694,3.013,182.681,189.72,Slovakia,2013-06-07,Anniversary of the Memorandum of the Slovak Nation,Observance
SVK,2013,7,276.905,0.704,276.201,281.146,Slovakia,2013-07-05,Foreign Slovaks Day,Observance
SVK,2013,7,276.905,0.704,276.201,281.146,Slovakia,2013-07-17,Independence Day,Observance
SVK,2013,7,276.905,0.704,276.201,281.146,Slovakia,2013-07-05,St. Cyril & St. Methodius Day,Public holiday
SVK,2013,8,262.225,1.044,261.181,265.915,Slovakia,2013-08-04,Matice Slovenska Day,Observance
SVK,2013,8,262.225,1.044,261.181,265.915,Slovakia,2013-08-29,National Uprising Day,Public holiday
SVK,2013,9,181.768,0.349,181.419,183.601,Slovakia,2013-09-09,Day of the Victims of Holocaust and of racial violence,Observance
SVK,2013,9,181.768,0.349,181.419,183.601,Slovakia,2013-09-19,Foundation of the Slovak National Council Day,Observance
SVK,2013,9,181.768,0.349,181.419,183.601,Slovakia,2013-09-01,Constitution Day,Public holiday
SVK,2013,9,181.768,0.349,181.419,183.601,Slovakia,2013-09-15,Day of Our Lady of Sorrows,Public holiday
SVK,2013,10,112.649,0.678,111.971,114.235,Slovakia,2013-10-06,Dukla Pass Victims Day,Observance
SVK,2013,10,112.649,0.678,111.971,114.235,Slovakia,2013-10-27,Cernov?? Tragedy Day,Observance
SVK,2013,10,112.649,0.678,111.971,114.235,Slovakia,2013-10-28,Establishment of the Independent Czecho-Slovak State,Observance
SVK,2013,10,112.649,0.678,111.971,114.235,Slovakia,2013-10-29,Birth of Ludov??t St??r Day,Observance
SVK,2013,10,112.649,0.678,111.971,114.235,Slovakia,2013-10-30,Anniversary of the Declaration of the Slovak Nation,Observance
SVK,2013,10,112.649,0.678,111.971,114.235,Slovakia,2013-10-31,Reformation Day,Observance
SVK,2013,11,72.152,0.367,71.785,72.839,Slovakia,2013-11-01,All Saints' Day,Public holiday
SVK,2013,11,72.152,0.367,71.785,72.839,Slovakia,2013-11-17,Fight for Freedom and Democracy Day,Public holiday
SVK,2013,12,75.97,0.696,75.274,77.621,Slovakia,2013-12-30,Day of the Declaration of Slovakia as an Independent Ecclesiastic Province,Observance
SVK,2013,12,75.97,0.696,75.274,77.621,Slovakia,2013-12-24,Christmas Eve,Public holiday
SVK,2013,12,75.97,0.696,75.274,77.621,Slovakia,2013-12-25,Christmas Day,Public holiday
SVK,2013,12,75.97,0.696,75.274,77.621,Slovakia,2013-12-26,St. Stephen's Day,Public holiday
SVK,2014,1,67.546,1.533,66.013,179.3332121,Slovakia,2014-01-06,Epiphany,Public holiday
SVK,2014,3,74.434,1.514,72.92,16.689,Slovakia,2014-03-25,Struggle for Human Rights Day,Observance
SVK,2014,4,97.31,1.985,95.325,335.671,Slovakia,2014-04-13,Unfairly Prosecuted Persons Day,Observance
SVK,2014,4,97.31,1.985,95.325,335.671,Slovakia,2014-04-18,Good Friday,Public holiday
SVK,2014,4,97.31,1.985,95.325,335.671,Slovakia,2014-04-21,Easter Monday,Public holiday
SVK,2014,5,105.317,1.612,103.705,18.876,Slovakia,2014-05-04,Anniversary of the Decease of M. R. ?tef??nik,Observance
SVK,2014,5,105.317,1.612,103.705,18.876,Slovakia,2014-05-01,Labor Day,Public holiday
SVK,2014,5,105.317,1.612,103.705,18.876,Slovakia,2014-05-08,End of World War II,Public holiday
SVK,2014,6,184.032,2.632,181.4,40.481,Slovakia,2014-06-07,Anniversary of the Memorandum of the Slovak Nation,Observance
SVK,2014,7,302.119,1.799,300.32,306.346,Slovakia,2014-07-05,Foreign Slovaks Day,Observance
SVK,2014,7,302.119,1.799,300.32,306.346,Slovakia,2014-07-17,Independence Day,Observance
SVK,2014,7,302.119,1.799,300.32,306.346,Slovakia,2014-07-05,St. Cyril & St. Methodius Day,Public holiday
SVK,2014,8,287.902,1.678,286.224,291.958,Slovakia,2014-08-04,Matice Slovenska Day,Observance
SVK,2014,8,287.902,1.678,286.224,291.958,Slovakia,2014-08-29,National Uprising Day,Public holiday
SVK,2014,9,199.914,2.313,197.601,204.265,Slovakia,2014-09-09,Day of the Victims of Holocaust and of racial violence,Observance
SVK,2014,9,199.914,2.313,197.601,204.265,Slovakia,2014-09-19,Foundation of the Slovak National Council Day,Observance
SVK,2014,9,199.914,2.313,197.601,204.265,Slovakia,2014-09-01,Constitution Day,Public holiday
SVK,2014,9,199.914,2.313,197.601,204.265,Slovakia,2014-09-15,Day of Our Lady of Sorrows,Public holiday
SVK,2014,10,114.021,2.143,111.878,117.75,Slovakia,2014-10-06,Dukla Pass Victims Day,Observance
SVK,2014,10,114.021,2.143,111.878,117.75,Slovakia,2014-10-27,Cernov?? Tragedy Day,Observance
SVK,2014,10,114.021,2.143,111.878,117.75,Slovakia,2014-10-28,Establishment of the Independent Czecho-Slovak State,Observance
SVK,2014,10,114.021,2.143,111.878,117.75,Slovakia,2014-10-29,Birth of Ludov??t St??r Day,Observance
SVK,2014,10,114.021,2.143,111.878,117.75,Slovakia,2014-10-30,Anniversary of the Declaration of the Slovak Nation,Observance
SVK,2014,10,114.021,2.143,111.878,117.75,Slovakia,2014-10-31,Reformation Day,Observance
SVK,2014,11,88.618,1.737,86.881,91.04,Slovakia,2014-11-01,All Saints' Day,Public holiday
SVK,2014,11,88.618,1.737,86.881,91.04,Slovakia,2014-11-17,Fight for Freedom and Democracy Day,Public holiday
SVK,2014,12,89.842,1.617,88.225,95.554,Slovakia,2014-12-30,Day of the Declaration of Slovakia as an Independent Ecclesiastic Province,Observance
SVK,2014,12,89.842,1.617,88.225,95.554,Slovakia,2014-12-24,Christmas Eve,Public holiday
SVK,2014,12,89.842,1.617,88.225,95.554,Slovakia,2014-12-25,Christmas Day,Public holiday
SVK,2014,12,89.842,1.617,88.225,95.554,Slovakia,2014-12-26,St. Stephen's Day,Public holiday
SVK,2015,1,82.613,1.474,81.139,85.014,Slovakia,2015-01-06,Epiphany,Public holiday
SVK,2015,3,100.387,1.457,98.93,102.801,Slovakia,2015-03-25,Struggle for Human Rights Day,Observance
SVK,2015,4,115.763,1.853,113.91,118.359,Slovakia,2015-04-13,Unfairly Prosecuted Persons Day,Observance
SVK,2015,4,115.763,1.853,113.91,118.359,Slovakia,2015-04-03,Good Friday,Public holiday
SVK,2015,4,115.763,1.853,113.91,118.359,Slovakia,2015-04-06,Easter Monday,Public holiday
SVK,2015,5,124.913,1.705,123.208,127.222,Slovakia,2015-05-04,Anniversary of the Decease of M. R. ?tef??nik,Observance
SVK,2015,5,124.913,1.705,123.208,127.222,Slovakia,2015-05-01,Labor Day,Public holiday
SVK,2015,5,124.913,1.705,123.208,127.222,Slovakia,2015-05-08,End of World War II,Public holiday
SVK,2015,6,212.577,2.212,210.365,215.102,Slovakia,2015-06-07,Anniversary of the Memorandum of the Slovak Nation,Observance
SVK,2015,7,321.313,1.389,319.924,324.168,Slovakia,2015-07-05,Foreign Slovaks Day,Observance
SVK,2015,7,321.313,1.389,319.924,324.168,Slovakia,2015-07-17,Independence Day,Observance
SVK,2015,7,321.313,1.389,319.924,324.168,Slovakia,2015-07-05,St. Cyril & St. Methodius Day,Public holiday
SVK,2015,8,315.727,1.246,314.481,317.394,Slovakia,2015-08-04,Matice Slovenska Day,Observance
SVK,2015,8,315.727,1.246,314.481,317.394,Slovakia,2015-08-29,National Uprising Day,Public holiday
SVK,2015,9,215.955,2.033,213.922,218.412,Slovakia,2015-09-09,Day of the Victims of Holocaust and of racial violence,Observance
SVK,2015,9,215.955,2.033,213.922,218.412,Slovakia,2015-09-19,Foundation of the Slovak National Council Day,Observance
SVK,2015,9,215.955,2.033,213.922,218.412,Slovakia,2015-09-01,Constitution Day,Public holiday
SVK,2015,9,215.955,2.033,213.922,218.412,Slovakia,2015-09-15,Day of Our Lady of Sorrows,Public holiday
SVK,2015,10,137.974,2.006,135.968,141.585,Slovakia,2015-10-06,Dukla Pass Victims Day,Observance
SVK,2015,10,137.974,2.006,135.968,141.585,Slovakia,2015-10-27,Cernov?? Tragedy Day,Observance
SVK,2015,10,137.974,2.006,135.968,141.585,Slovakia,2015-10-28,Establishment of the Independent Czecho-Slovak State,Observance
SVK,2015,10,137.974,2.006,135.968,141.585,Slovakia,2015-10-29,Birth of Ludov??t St??r Day,Observance
SVK,2015,10,137.974,2.006,135.968,141.585,Slovakia,2015-10-30,Anniversary of the Declaration of the Slovak Nation,Observance
SVK,2015,10,137.974,2.006,135.968,141.585,Slovakia,2015-10-31,Reformation Day,Observance
SVK,2015,11,115.177,2.312,112.865,118.367,Slovakia,2015-11-01,All Saints' Day,Public holiday
SVK,2015,11,115.177,2.312,112.865,118.367,Slovakia,2015-11-17,Fight for Freedom and Democracy Day,Public holiday
SVK,2015,12,120.954,2.123,118.831,124.011,Slovakia,2015-12-30,Day of the Declaration of Slovakia as an Independent Ecclesiastic Province,Observance
SVK,2015,12,120.954,2.123,118.831,124.011,Slovakia,2015-12-24,Christmas Eve,Public holiday
SVK,2015,12,120.954,2.123,118.831,124.011,Slovakia,2015-12-25,Christmas Day,Public holiday
SVK,2015,12,120.954,2.123,118.831,124.011,Slovakia,2015-12-26,St. Stephen's Day,Public holiday
SVK,2016,1,119.327,1.769,117.558,121.364,Slovakia,2016-01-06,Epiphany,Public holiday
SVK,2016,3,127.283,2.283,125.0,130.536,Slovakia,2016-03-25,Struggle for Human Rights Day,Observance
SVK,2016,3,127.283,2.283,125.0,130.536,Slovakia,2016-03-25,Good Friday,Public holiday
SVK,2016,3,127.283,2.283,125.0,130.536,Slovakia,2016-03-28,Easter Monday,Public holiday
SVK,2016,4,144.646,2.035,142.611,146.899,Slovakia,2016-04-13,Unfairly Prosecuted Persons Day,Observance
SVK,2016,5,157.114,2.116,154.998,161.173,Slovakia,2016-05-04,Anniversary of the Decease of M. R. ?tef??nik,Observance
SVK,2016,5,157.114,2.116,154.998,161.173,Slovakia,2016-05-01,Labor Day,Public holiday
SVK,2016,5,157.114,2.116,154.998,161.173,Slovakia,2016-05-08,End of World War II,Public holiday
SVK,2016,6,202.929,2.866,200.063,208.079,Slovakia,2016-06-07,Anniversary of the Memorandum of the Slovak Nation,Observance
SVK,2016,7,320.954,1.34,319.614,324.554,Slovakia,2016-07-05,Foreign Slovaks Day,Observance
SVK,2016,7,320.954,1.34,319.614,324.554,Slovakia,2016-07-17,Independence Day,Observance
SVK,2016,7,320.954,1.34,319.614,324.554,Slovakia,2016-07-05,St. Cyril & St. Methodius Day,Public holiday
SVK,2016,8,319.938,1.461,318.477,322.161,Slovakia,2016-08-04,Matice Slovenska Day,Observance
SVK,2016,8,319.938,1.461,318.477,322.161,Slovakia,2016-08-29,National Uprising Day,Public holiday
SVK,2016,9,231.816,1.937,229.879,234.19,Slovakia,2016-09-09,Day of the Victims of Holocaust and of racial violence,Observance
SVK,2016,9,231.816,1.937,229.879,234.19,Slovakia,2016-09-19,Foundation of the Slovak National Council Day,Observance
SVK,2016,9,231.816,1.937,229.879,234.19,Slovakia,2016-09-01,Constitution Day,Public holiday
SVK,2016,9,231.816,1.937,229.879,234.19,Slovakia,2016-09-15,Day of Our Lady of Sorrows,Public holiday
SVK,2016,10,162.512,1.734,160.778,164.976,Slovakia,2016-10-06,Dukla Pass Victims Day,Observance
SVK,2016,10,162.512,1.734,160.778,164.976,Slovakia,2016-10-27,Cernov?? Tragedy Day,Observance
SVK,2016,10,162.512,1.734,160.778,164.976,Slovakia,2016-10-28,Establishment of the Independent Czecho-Slovak State,Observance
SVK,2016,10,162.512,1.734,160.778,164.976,Slovakia,2016-10-29,Birth of Ludov??t St??r Day,Observance
SVK,2016,10,162.512,1.734,160.778,164.976,Slovakia,2016-10-30,Anniversary of the Declaration of the Slovak Nation,Observance
SVK,2016,10,162.512,1.734,160.778,164.976,Slovakia,2016-10-31,Reformation Day,Observance
SVK,2016,11,125.568,2.458,123.11,128.562,Slovakia,2016-11-01,All Saints' Day,Public holiday
SVK,2016,11,125.568,2.458,123.11,128.562,Slovakia,2016-11-17,Fight for Freedom and Democracy Day,Public holiday
SVK,2016,12,129.918,2.097,127.821,132.376,Slovakia,2016-12-30,Day of the Declaration of Slovakia as an Independent Ecclesiastic Province,Observance
SVK,2016,12,129.918,2.097,127.821,132.376,Slovakia,2016-12-24,Christmas Eve,Public holiday
SVK,2016,12,129.918,2.097,127.821,132.376,Slovakia,2016-12-25,Christmas Day,Public holiday
SVK,2016,12,129.918,2.097,127.821,132.376,Slovakia,2016-12-26,St. Stephen's Day,Public holiday
SVK,2017,1,121.538,1.785,119.753,124.245,Slovakia,2017-01-06,Epiphany,Public holiday
SVK,2017,3,133.759,2.478,131.281,135.856,Slovakia,2017-03-25,Struggle for Human Rights Day,Observance
SVK,2017,4,149.353,1.578,147.775,151.12,Slovakia,2017-04-13,Unfairly Prosecuted Persons Day,Observance
SVK,2017,4,149.353,1.578,147.775,151.12,Slovakia,2017-04-14,Good Friday,Public holiday
SVK,2017,4,149.353,1.578,147.775,151.12,Slovakia,2017-04-17,Easter Monday,Public holiday
SVK,2017,5,159.894,1.917,157.977,162.358,Slovakia,2017-05-04,Anniversary of the Decease of M. R. ?tef??nik,Observance
SVK,2017,5,159.894,1.917,157.977,162.358,Slovakia,2017-05-01,Labor Day,Public holiday
SVK,2017,5,159.894,1.917,157.977,162.358,Slovakia,2017-05-08,End of World War II,Public holiday
SVK,2017,6,231.068,2.12,228.948,234.207,Slovakia,2017-06-07,Anniversary of the Memorandum of the Slovak Nation,Observance
SVK,2017,7,380.555,1.813,378.742,383.925,Slovakia,2017-07-05,Foreign Slovaks Day,Observance
SVK,2017,7,380.555,1.813,378.742,383.925,Slovakia,2017-07-17,Independence Day,Observance
SVK,2017,7,380.555,1.813,378.742,383.925,Slovakia,2017-07-05,St. Cyril & St. Methodius Day,Public holiday
SVK,2017,8,375.234,1.789,373.445,377.191,Slovakia,2017-08-04,Matice Slovenska Day,Observance
SVK,2017,8,375.234,1.789,373.445,377.191,Slovakia,2017-08-29,National Uprising Day,Public holiday
SVK,2017,9,269.858,1.945,267.913,272.791,Slovakia,2017-09-09,Day of the Victims of Holocaust and of racial violence,Observance
SVK,2017,9,269.858,1.945,267.913,272.791,Slovakia,2017-09-19,Foundation of the Slovak National Council Day,Observance
SVK,2017,9,269.858,1.945,267.913,272.791,Slovakia,2017-09-01,Constitution Day,Public holiday
SVK,2017,9,269.858,1.945,267.913,272.791,Slovakia,2017-09-15,Day of Our Lady of Sorrows,Public holiday
SVK,2017,10,176.187,1.98,174.207,179.081,Slovakia,2017-10-06,Dukla Pass Victims Day,Observance
SVK,2017,10,176.187,1.98,174.207,179.081,Slovakia,2017-10-27,Cernov?? Tragedy Day,Observance
SVK,2017,10,176.187,1.98,174.207,179.081,Slovakia,2017-10-28,Establishment of the Independent Czecho-Slovak State,Observance
SVK,2017,10,176.187,1.98,174.207,179.081,Slovakia,2017-10-29,Birth of Ludov??t St??r Day,Observance
SVK,2017,10,176.187,1.98,174.207,179.081,Slovakia,2017-10-30,Anniversary of the Declaration of the Slovak Nation,Observance
SVK,2017,10,176.187,1.98,174.207,179.081,Slovakia,2017-10-31,Reformation Day,Observance
SVK,2017,11,146.118,2.674,143.444,149.271,Slovakia,2017-11-01,All Saints' Day,Public holiday
SVK,2017,11,146.118,2.674,143.444,149.271,Slovakia,2017-11-17,Fight for Freedom and Democracy Day,Public holiday
SVK,2017,12,147.892,2.011,145.881,151.982,Slovakia,2017-12-30,Day of the Declaration of Slovakia as an Independent Ecclesiastic Province,Observance
SVK,2017,12,147.892,2.011,145.881,151.982,Slovakia,2017-12-24,Christmas Eve,Public holiday
SVK,2017,12,147.892,2.011,145.881,151.982,Slovakia,2017-12-25,Christmas Day,Public holiday
SVK,2017,12,147.892,2.011,145.881,151.982,Slovakia,2017-12-26,St. Stephen's Day,Public holiday
SVN,2010,9,156.074,0.011,156.063,156.847,Slovenia,2010-09-15,Restoration of Primorska to the Motherland Day,Observance
SVN,2010,10,121.76,0.072,121.688,122.29,Slovenia,2010-10-31,Reformation Day,Public holiday
SVN,2011,4,105.974,0.066,105.908,106.537,Slovenia,2011-04-24,Easter Sunday,Public holiday
SVN,2011,4,105.974,0.066,105.908,106.537,Slovenia,2011-04-25,Easter Monday,Public holiday
SVN,2011,4,105.974,0.066,105.908,106.537,Slovenia,2011-04-27,Day of Uprising Against Occupation,Public holiday
SVN,2015,9,157.02,0.132,156.888,157.508,Slovenia,2015-09-15,Restoration of Primorska to the Motherland Day,Observance
SWE,2010,1,1750.487,416.197,1334.29,2107.887,Sweden,2010-01-06,Epiphany,Public holiday
SWE,2010,2,1805.106,500.617,1304.489,2230.51,Sweden,2010-02-14,Valentine's Day,Observance
SWE,2010,4,1611.699,363.159,1248.54,1918.456,Sweden,2010-04-02,Good Friday,Public holiday
SWE,2010,4,1611.699,363.159,1248.54,1918.456,Sweden,2010-04-04,Easter Sunday,Public holiday
SWE,2010,4,1611.699,363.159,1248.54,1918.456,Sweden,2010-04-05,Easter Monday,Public holiday
SWE,2010,5,2424.184,565.374,1858.81,2904.677,Sweden,2010-05-30,Mother's Day,Observance
SWE,2010,5,2424.184,565.374,1858.81,2904.677,Sweden,2010-05-01,May 1st,Public holiday
SWE,2010,5,2424.184,565.374,1858.81,2904.677,Sweden,2010-05-13,Ascension Day,Public holiday
SWE,2010,5,2424.184,565.374,1858.81,2904.677,Sweden,2010-05-23,Whit Sunday,Public holiday
SWE,2010,6,2556.704,519.314,2037.39,2998.005,Sweden,2010-06-06,National day,Public holiday
SWE,2010,6,2556.704,519.314,2037.39,2998.005,Sweden,2010-06-26,Midsummer Day,Public holiday
SWE,2010,11,2224.991,604.654,1620.337,2755.744,Sweden,2010-11-14,Father's Day,Observance
SWE,2010,11,2224.991,604.654,1620.337,2755.744,Sweden,2010-11-06,All Saints' Day,Public holiday
SWE,2010,12,2017.975,510.77,1507.205,2464.895,Sweden,2010-12-25,Christmas Day,Public holiday
SWE,2010,12,2017.975,510.77,1507.205,2464.895,Sweden,2010-12-26,Boxing Day,Public holiday
SWE,2011,1,1953.084,461.523,1491.561,2347.069,Sweden,2011-01-06,Epiphany,Public holiday
SWE,2011,2,1944.805,522.275,1422.53,2389.911,Sweden,2011-02-14,Valentine's Day,Observance
SWE,2011,4,2426.121,578.272,1847.849,2903.265,Sweden,2011-04-22,Good Friday,Public holiday
SWE,2011,4,2426.121,578.272,1847.849,2903.265,Sweden,2011-04-24,Easter Sunday,Public holiday
SWE,2011,4,2426.121,578.272,1847.849,2903.265,Sweden,2011-04-25,Easter Monday,Public holiday
SWE,2011,5,2776.014,692.965,2083.049,3350.513,Sweden,2011-05-29,Mother's Day,Observance
SWE,2011,5,2776.014,692.965,2083.049,3350.513,Sweden,2011-05-01,May 1st,Public holiday
SWE,2011,6,2817.887,564.668,2253.219,3284.396,Sweden,2011-06-02,Ascension Day,Public holiday
SWE,2011,6,2817.887,564.668,2253.219,3284.396,Sweden,2011-06-06,National day,Public holiday
SWE,2011,6,2817.887,564.668,2253.219,3284.396,Sweden,2011-06-12,Whit Sunday,Public holiday
SWE,2011,6,2817.887,564.668,2253.219,3284.396,Sweden,2011-06-25,Midsummer Day,Public holiday
SWE,2011,11,2366.802,665.08,1701.722,2930.908,Sweden,2011-11-13,Father's Day,Observance
SWE,2011,11,2366.802,665.08,1701.722,2930.908,Sweden,2011-11-05,All Saints' Day,Public holiday
SWE,2011,12,2159.2,565.565,1593.635,2643.83,Sweden,2011-12-25,Christmas Day,Public holiday
SWE,2011,12,2159.2,565.565,1593.635,2643.83,Sweden,2011-12-26,Boxing Day,Public holiday
SWE,2012,1,2063.957,520.777,1543.18,5137.484,Sweden,2012-01-06,Epiphany,Public holiday
SWE,2012,2,2095.665,577.553,1518.112,5301.2,Sweden,2012-02-14,Valentine's Day,Observance
SWE,2012,4,2516.209,600.828,1915.381,6197.638,Sweden,2012-04-06,Good Friday,Public holiday
SWE,2012,4,2516.209,600.828,1915.381,6197.638,Sweden,2012-04-08,Easter Sunday,Public holiday
SWE,2012,4,2516.209,600.828,1915.381,6197.638,Sweden,2012-04-09,Easter Monday,Public holiday
SWE,2012,5,2806.208,683.221,2122.987,6936.382,Sweden,2012-05-27,Mother's Day,Observance
SWE,2012,5,2806.208,683.221,2122.987,6936.382,Sweden,2012-05-01,May 1st,Public holiday
SWE,2012,5,2806.208,683.221,2122.987,6936.382,Sweden,2012-05-17,Ascension Day,Public holiday
SWE,2012,5,2806.208,683.221,2122.987,6936.382,Sweden,2012-05-27,Whit Sunday,Public holiday
SWE,2012,6,2877.018,558.438,2318.58,6856.692,Sweden,2012-06-06,National day,Public holiday
SWE,2012,6,2877.018,558.438,2318.58,6856.692,Sweden,2012-06-23,Midsummer Day,Public holiday
SWE,2012,11,2393.372,671.986,1721.386,6088.162,Sweden,2012-11-11,Father's Day,Observance
SWE,2012,11,2393.372,671.986,1721.386,6088.162,Sweden,2012-11-03,All Saints' Day,Public holiday
SWE,2012,12,2078.701,488.036,1590.665,5114.138,Sweden,2012-12-25,Christmas Day,Public holiday
SWE,2012,12,2078.701,488.036,1590.665,5114.138,Sweden,2012-12-26,Boxing Day,Public holiday
SWE,2013,1,2031.207,497.631,1533.576,2516.557,Sweden,2013-01-06,Epiphany,Public holiday
SWE,2013,2,2028.734,532.475,1496.259,2542.938,Sweden,2013-02-14,Valentine's Day,Observance
SWE,2013,3,2404.753,605.886,1798.867,2992.278,Sweden,2013-03-29,Good Friday,Public holiday
SWE,2013,3,2404.753,605.886,1798.867,2992.278,Sweden,2013-03-31,Easter Sunday,Public holiday
SWE,2013,4,2580.425,624.125,1956.3,3186.532,Sweden,2013-04-01,Easter Monday,Public holiday
SWE,2013,5,2910.807,692.591,2218.216,3589.594,Sweden,2013-05-26,Mother's Day,Observance
SWE,2013,5,2910.807,692.591,2218.216,3589.594,Sweden,2013-05-01,May 1st,Public holiday
SWE,2013,5,2910.807,692.591,2218.216,3589.594,Sweden,2013-05-09,Ascension Day,Public holiday
SWE,2013,5,2910.807,692.591,2218.216,3589.594,Sweden,2013-05-19,Whit Sunday,Public holiday
SWE,2013,6,3014.715,558.653,2456.062,3569.639,Sweden,2013-06-06,National day,Public holiday
SWE,2013,6,3014.715,558.653,2456.062,3569.639,Sweden,2013-06-22,Midsummer Day,Public holiday
SWE,2013,11,2459.147,677.268,1781.879,3118.119,Sweden,2013-11-10,Father's Day,Observance
SWE,2013,11,2459.147,677.268,1781.879,3118.119,Sweden,2013-11-02,All Saints' Day,Public holiday
SWE,2013,12,2247.577,540.58,1706.997,2775.459,Sweden,2013-12-25,Christmas Day,Public holiday
SWE,2013,12,2247.577,540.58,1706.997,2775.459,Sweden,2013-12-26,Boxing Day,Public holiday
SWE,2014,1,2171.02,532.187,1638.833,2689.931,Sweden,2014-01-06,Epiphany,Public holiday
SWE,2014,2,2142.331,564.918,1577.413,2687.795,Sweden,2014-02-14,Valentine's Day,Observance
SWE,2014,4,2707.337,628.325,2079.012,3329.087,Sweden,2014-04-18,Good Friday,Public holiday
SWE,2014,4,2707.337,628.325,2079.012,3329.087,Sweden,2014-04-20,Easter Sunday,Public holiday
SWE,2014,4,2707.337,628.325,2079.012,3329.087,Sweden,2014-04-21,Easter Monday,Public holiday
SWE,2014,5,2978.26,678.956,2299.304,3651.612,Sweden,2014-05-25,Mother's Day,Observance
SWE,2014,5,2978.26,678.956,2299.304,3651.612,Sweden,2014-05-01,May 1st,Public holiday
SWE,2014,5,2978.26,678.956,2299.304,3651.612,Sweden,2014-05-29,Ascension Day,Public holiday
SWE,2014,6,3237.905,644.197,2593.708,3876.258,Sweden,2014-06-06,National day,Public holiday
SWE,2014,6,3237.905,644.197,2593.708,3876.258,Sweden,2014-06-08,Whit Sunday,Public holiday
SWE,2014,6,3237.905,644.197,2593.708,3876.258,Sweden,2014-06-21,Midsummer Day,Public holiday
SWE,2014,11,2481.019,674.194,1806.825,3142.329,Sweden,2014-11-09,Father's Day,Observance
SWE,2014,11,2481.019,674.194,1806.825,3142.329,Sweden,2014-11-01,All Saints' Day,Public holiday
SWE,2014,12,2310.56,554.46,1756.1,2853.36,Sweden,2014-12-25,Christmas Day,Public holiday
SWE,2014,12,2310.56,554.46,1756.1,2853.36,Sweden,2014-12-26,Boxing Day,Public holiday
SWE,2015,1,2201.578,513.791,1687.787,2711.581,Sweden,2015-01-06,Epiphany,Public holiday
SWE,2015,2,2205.212,560.57,1644.642,2757.487,Sweden,2015-02-14,Valentine's Day,Observance
SWE,2015,4,2767.361,640.906,2126.455,3401.939,Sweden,2015-04-03,Good Friday,Public holiday
SWE,2015,4,2767.361,640.906,2126.455,3401.939,Sweden,2015-04-05,Easter Sunday,Public holiday
SWE,2015,4,2767.361,640.906,2126.455,3401.939,Sweden,2015-04-06,Easter Monday,Public holiday
SWE,2015,5,3060.472,675.39,2385.082,3737.988,Sweden,2015-05-31,Mother's Day,Observance
SWE,2015,5,3060.472,675.39,2385.082,3737.988,Sweden,2015-05-01,May 1st,Public holiday
SWE,2015,5,3060.472,675.39,2385.082,3737.988,Sweden,2015-05-14,Ascension Day,Public holiday
SWE,2015,5,3060.472,675.39,2385.082,3737.988,Sweden,2015-05-24,Whit Sunday,Public holiday
SWE,2015,6,3289.8,635.044,2654.756,3935.739,Sweden,2015-06-06,National day,Public holiday
SWE,2015,6,3289.8,635.044,2654.756,3935.739,Sweden,2015-06-20,Midsummer Day,Public holiday
SWE,2015,10,3118.744,714.459,2404.285,3832.173,Sweden,2015-10-31,All Saints' Day,Public holiday
SWE,2015,11,2626.889,712.134,1914.755,3331.942,Sweden,2015-11-08,Father's Day,Observance
SWE,2015,12,2415.712,569.799,1845.913,2978.765,Sweden,2015-12-25,Christmas Day,Public holiday
SWE,2015,12,2415.712,569.799,1845.913,2978.765,Sweden,2015-12-26,Boxing Day,Public holiday
SWE,2016,1,2327.305,523.972,1803.333,2846.618,Sweden,2016-01-06,Epiphany,Public holiday
SWE,2016,2,2426.724,614.077,1812.647,3030.996,Sweden,2016-02-14,Valentine's Day,Observance
SWE,2016,3,2824.061,669.809,2154.252,3485.122,Sweden,2016-03-25,Good Friday,Public holiday
SWE,2016,3,2824.061,669.809,2154.252,3485.122,Sweden,2016-03-27,Easter Sunday,Public holiday
SWE,2016,3,2824.061,669.809,2154.252,3485.122,Sweden,2016-03-28,Easter Monday,Public holiday
SWE,2016,5,3248.608,712.881,2535.727,3958.111,Sweden,2016-05-29,Mother's Day,Observance
SWE,2016,5,3248.608,712.881,2535.727,3958.111,Sweden,2016-05-01,May 1st,Public holiday
SWE,2016,5,3248.608,712.881,2535.727,3958.111,Sweden,2016-05-05,Ascension Day,Public holiday
SWE,2016,5,3248.608,712.881,2535.727,3958.111,Sweden,2016-05-15,Whit Sunday,Public holiday
SWE,2016,6,3379.659,615.244,2764.415,4001.225,Sweden,2016-06-06,National day,Public holiday
SWE,2016,6,3379.659,615.244,2764.415,4001.225,Sweden,2016-06-25,Midsummer Day,Public holiday
SWE,2016,11,2799.992,711.81,2088.182,3507.321,Sweden,2016-11-13,Father's Day,Observance
SWE,2016,11,2799.992,711.81,2088.182,3507.321,Sweden,2016-11-05,All Saints' Day,Public holiday
SWE,2016,12,2661.754,615.289,2046.465,3276.963,Sweden,2016-12-25,Christmas Day,Public holiday
SWE,2016,12,2661.754,615.289,2046.465,3276.963,Sweden,2016-12-26,Boxing Day,Public holiday
SWE,2017,1,2548.194,564.502,1983.692,3104.786,Sweden,2017-01-06,Epiphany,Public holiday
